bam_prefix	stanfordUUID	aliquot_id	Case_UUID	Case_ID
PRAD-C52513D1-8E67-419B-BC8F-D719459735F9-X030-S08-L040-B1-T2-P080	C52513D1-8E67-419B-BC8F-D719459735F9	TCGA-KC-A4BV-01A-21-A646-42	a8c954b7-3077-4ff1-b311-d4b4bfa49786	TCGA-KC-A4BV-01A-21-A646-42
STAD-C6252D6A-38B3-4A09-9B2F-185F8FB36EBE-X037-S02-L051-B1-T1-P091	C6252D6A-38B3-4A09-9B2F-185F8FB36EBE	TCGA-BR-A4IY-01A-31-A646-42	98c56f92-547b-473d-9fe0-2135dd5a96a8	TCGA-BR-A4IY-01A-31-A646-42
STAD-C6252D6A-38B3-4A09-9B2F-185F8FB36EBE-X037-S02-L052-B1-T2-P092	C6252D6A-38B3-4A09-9B2F-185F8FB36EBE	TCGA-BR-A4IY-01A-31-A646-42	98c56f92-547b-473d-9fe0-2135dd5a96a8	TCGA-BR-A4IY-01A-31-A646-42
ESCA-C6860084-FC18-4AD6-8784-E548B1A59573-X007-S11-L077-B1-T1-P011	C6860084-FC18-4AD6-8784-E548B1A59573	TCGA-IG-A625-01A-31-A615-42	5da26ba5-297a-4d04-883d-32719db3886a	TCGA-IG-A625-01A-31-A615-42
ESCA-C6860084-FC18-4AD6-8784-E548B1A59573-X007-S11-L078-B1-T2-P012	C6860084-FC18-4AD6-8784-E548B1A59573	TCGA-IG-A625-01A-31-A615-42	5da26ba5-297a-4d04-883d-32719db3886a	TCGA-IG-A625-01A-31-A615-42
BRCA-C9C8D426-A3FD-4455-89A9-768BC01D66A9-X009-S01-L025-B1-T1-P016	C9C8D426-A3FD-4455-89A9-768BC01D66A9	TCGA-C8-A12M-01A-31-A615-42	dd0f8e5a-383d-4f03-bb71-0e115d4e442c	TCGA-C8-A12M-01A-31-A615-42
BRCA-C9C8D426-A3FD-4455-89A9-768BC01D66A9-X009-S01-L026-B1-T2-P021	C9C8D426-A3FD-4455-89A9-768BC01D66A9	TCGA-C8-A12M-01A-31-A615-42	dd0f8e5a-383d-4f03-bb71-0e115d4e442c	TCGA-C8-A12M-01A-31-A615-42
BRCA-CA5AB738-9366-4908-B573-92C041E15471-X020-S05-L009-B1-T1-P052	CA5AB738-9366-4908-B573-92C041E15471	TCGA-C8-A12Y-01A-31-A615-42	298a1710-deb4-4064-a0f2-da32d43aa217	TCGA-C8-A12Y-01A-31-A615-42
BRCA-CA5AB738-9366-4908-B573-92C041E15471-X020-S05-L010-B1-T2-P050	CA5AB738-9366-4908-B573-92C041E15471	TCGA-C8-A12Y-01A-31-A615-42	298a1710-deb4-4064-a0f2-da32d43aa217	TCGA-C8-A12Y-01A-31-A615-42
LUAD-CA6F245B-30E0-48DE-AB15-23736E21D312-X028-S01-L101-B1-T1-P060	CA6F245B-30E0-48DE-AB15-23736E21D312	TCGA-86-A4P8-01A-31-A644-42	646910ee-5f5d-40ac-a21a-75790f89430a	TCGA-86-A4P8-01A-31-A644-42
LUAD-CA6F245B-30E0-48DE-AB15-23736E21D312-X028-S01-L102-B1-T2-P059	CA6F245B-30E0-48DE-AB15-23736E21D312	TCGA-86-A4P8-01A-31-A644-42	646910ee-5f5d-40ac-a21a-75790f89430a	TCGA-86-A4P8-01A-31-A644-42
LIHC-CA8B4E55-2856-4560-828D-C74F6F311E51-X024-S02-L005-B1-T3-P060	CA8B4E55-2856-4560-828D-C74F6F311E51	TCGA-BC-A10S-01A-31-A645-42	592ef526-176a-42e0-bbeb-fb62d369a343	TCGA-BC-A10S-01A-31-A645-42
LIHC-CA8B4E55-2856-4560-828D-C74F6F311E51-X024-S02-L006-B1-T4-P063	CA8B4E55-2856-4560-828D-C74F6F311E51	TCGA-BC-A10S-01A-31-A645-42	592ef526-176a-42e0-bbeb-fb62d369a343	TCGA-BC-A10S-01A-31-A645-42
BRCA-CB96A542-7AC1-4FEC-A5D2-458D8EEDC6C4-X013-S05-L057-B1-T1-P023	CB96A542-7AC1-4FEC-A5D2-458D8EEDC6C4	TCGA-S3-AA0Z-01A-31-A617-42	cffe832c-8a81-4cdb-8b25-df7f35afafdc	TCGA-S3-AA0Z-01A-31-A617-42
BRCA-CB96A542-7AC1-4FEC-A5D2-458D8EEDC6C4-X013-S05-L058-B1-T2-P024	CB96A542-7AC1-4FEC-A5D2-458D8EEDC6C4	TCGA-S3-AA0Z-01A-31-A617-42	cffe832c-8a81-4cdb-8b25-df7f35afafdc	TCGA-S3-AA0Z-01A-31-A617-42
BRCA-CC102C17-C1CA-427A-8C7D-D3E79748A0CD-X004-S04-L049-B1-T1-P006	CC102C17-C1CA-427A-8C7D-D3E79748A0CD	TCGA-BH-A0DL-01A-31-A602-42	ba39bfbc-5cac-4f6c-b55c-4eee3466ee93	TCGA-BH-A0DL-01A-31-A602-42
BRCA-CC102C17-C1CA-427A-8C7D-D3E79748A0CD-X004-S04-L050-B1-T2-P006	CC102C17-C1CA-427A-8C7D-D3E79748A0CD	TCGA-BH-A0DL-01A-31-A602-42	ba39bfbc-5cac-4f6c-b55c-4eee3466ee93	TCGA-BH-A0DL-01A-31-A602-42
BLCA-CC57A8ED-A5DB-4ADA-A038-ABE5AA7A6A2B-X023-S04-L079-B1-T1-P056	CC57A8ED-A5DB-4ADA-A038-ABE5AA7A6A2B	TCGA-CF-A1HR-01A-31-A615-42	39ea19e1-4959-4f1b-9934-54bdaf766842	TCGA-CF-A1HR-01A-31-A615-42
BLCA-CC57A8ED-A5DB-4ADA-A038-ABE5AA7A6A2B-X023-S04-L080-B1-T2-P055	CC57A8ED-A5DB-4ADA-A038-ABE5AA7A6A2B	TCGA-CF-A1HR-01A-31-A615-42	39ea19e1-4959-4f1b-9934-54bdaf766842	TCGA-CF-A1HR-01A-31-A615-42
BLCA-CC5A9968-1F7F-4698-B483-1D426BF00AE3-X017-S12-L023-B1-T1-P042	CC5A9968-1F7F-4698-B483-1D426BF00AE3	TCGA-BL-A3JM-01A-31-A616-42	0f4fb205-b13c-4a85-97b3-779429e6ccdd	TCGA-BL-A3JM-01A-31-A616-42
BLCA-CC5A9968-1F7F-4698-B483-1D426BF00AE3-X017-S12-L024-B1-T2-P044	CC5A9968-1F7F-4698-B483-1D426BF00AE3	TCGA-BL-A3JM-01A-31-A616-42	0f4fb205-b13c-4a85-97b3-779429e6ccdd	TCGA-BL-A3JM-01A-31-A616-42
COAD-CC735B5F-BE7A-4206-BB75-48A9C82CB8D3-X013-S08-L063-B1-T1-P023	CC735B5F-BE7A-4206-BB75-48A9C82CB8D3	TCGA-QL-A97D-01A-31-A617-42	d5a1f43e-25a7-47f5-b63e-43714f9f732a	TCGA-QL-A97D-01A-31-A617-42
COAD-CC735B5F-BE7A-4206-BB75-48A9C82CB8D3-X013-S08-L064-B1-T2-P028	CC735B5F-BE7A-4206-BB75-48A9C82CB8D3	TCGA-QL-A97D-01A-31-A617-42	d5a1f43e-25a7-47f5-b63e-43714f9f732a	TCGA-QL-A97D-01A-31-A617-42
BRCA-CE1F0208-85C0-40DD-8C03-1595C8A6612C-X007-S01-L056-B1-T1-P031	CE1F0208-85C0-40DD-8C03-1595C8A6612C	TCGA-A2-A0YF-01A-31-A615-42	ae8c77fe-e6c8-44d5-8265-4a38c637bbef	TCGA-A2-A0YF-01A-31-A615-42
BRCA-CE1F0208-85C0-40DD-8C03-1595C8A6612C-X007-S01-L057-B1-T2-P009	CE1F0208-85C0-40DD-8C03-1595C8A6612C	TCGA-A2-A0YF-01A-31-A615-42	ae8c77fe-e6c8-44d5-8265-4a38c637bbef	TCGA-A2-A0YF-01A-31-A615-42
STAD-CEF81A6C-B09A-4698-BC93-DC029B9CA17A-X028-S06-L111-B1-T1-P065	CEF81A6C-B09A-4698-BC93-DC029B9CA17A	TCGA-BR-A4QL-01A-11-A644-42	aa2c5d29-2764-4804-9181-5870c0956904	TCGA-BR-A4QL-01A-11-A644-42
BRCA-CF183B78-9738-4D5F-8A57-82B8C8DD63AF-X009-S09-L041-B1-T1-P020	CF183B78-9738-4D5F-8A57-82B8C8DD63AF	TCGA-A2-A0YC-01A-22-A615-42	a1872011-b928-4189-ac02-e87506c20bca	TCGA-A2-A0YC-01A-22-A615-42
BRCA-CF183B78-9738-4D5F-8A57-82B8C8DD63AF-X009-S09-L042-B1-T2-P018	CF183B78-9738-4D5F-8A57-82B8C8DD63AF	TCGA-A2-A0YC-01A-22-A615-42	a1872011-b928-4189-ac02-e87506c20bca	TCGA-A2-A0YC-01A-22-A615-42
LGGx-D032E98E-01EF-40D9-A839-F88F5E1F3DAF-X017-S03-L005-B1-T1-P046	D032E98E-01EF-40D9-A839-F88F5E1F3DAF	TCGA-P5-A735-01A-31-A617-42	a3822b5e-d794-4126-b31f-c70e1cc47f22	TCGA-P5-A735-01A-31-A617-42
LGGx-D032E98E-01EF-40D9-A839-F88F5E1F3DAF-X017-S03-L006-B1-T2-P045	D032E98E-01EF-40D9-A839-F88F5E1F3DAF	TCGA-P5-A735-01A-31-A617-42	a3822b5e-d794-4126-b31f-c70e1cc47f22	TCGA-P5-A735-01A-31-A617-42
COAD-D0F82B03-939F-4445-AC8E-64C964402761-X007-S04-L063-B1-T2-P031	D0F82B03-939F-4445-AC8E-64C964402761	TCGA-AA-A01S-01A-41-A616-42	84e34cf2-b3bb-4a1a-8fb7-6c2c604c4008	TCGA-AA-A01S-01A-41-A616-42
COAD-D0F82B03-939F-4445-AC8E-64C964402761-X007-S04-L062-B1-T1-PMRG	D0F82B03-939F-4445-AC8E-64C964402761	TCGA-AA-A01S-01A-41-A616-42	84e34cf2-b3bb-4a1a-8fb7-6c2c604c4008	TCGA-AA-A01S-01A-41-A616-42
STAD-D1C43A87-4C70-4AE9-9023-880A46E79F21-X037-S09-L066-B1-T2-P088	D1C43A87-4C70-4AE9-9023-880A46E79F21	TCGA-BR-A4J5-01A-31-A646-42	5a12857b-4132-4089-a7b7-e706366102db	TCGA-BR-A4J5-01A-31-A646-42
STAD-D1C43A87-4C70-4AE9-9023-880A46E79F21-X037-S09-L065-B1-T1-PMRG	D1C43A87-4C70-4AE9-9023-880A46E79F21	TCGA-BR-A4J5-01A-31-A646-42	5a12857b-4132-4089-a7b7-e706366102db	TCGA-BR-A4J5-01A-31-A646-42
BRCA-D6F24369-2AB6-4A49-B3A4-B3B61D5A13B4-X014-S06-L011-B1-T1-P037	D6F24369-2AB6-4A49-B3A4-B3B61D5A13B4	TCGA-A2-A0SX-01A-31-A615-42	18d35983-ea6a-4b70-a209-9bef37595956	TCGA-A2-A0SX-01A-31-A615-42
BRCA-D6F24369-2AB6-4A49-B3A4-B3B61D5A13B4-X014-S06-L012-B1-T2-P066	D6F24369-2AB6-4A49-B3A4-B3B61D5A13B4	TCGA-A2-A0SX-01A-31-A615-42	18d35983-ea6a-4b70-a209-9bef37595956	TCGA-A2-A0SX-01A-31-A615-42
HNSC-D6F95774-441D-47F6-93CE-999D7BE81E44-X040-S11-L141-B1-T2-P103	D6F95774-441D-47F6-93CE-999D7BE81E44	TCGA-CN-A49B-01A-11-A646-42	6f02648b-0c48-46ea-874a-407f951f0409	TCGA-CN-A49B-01A-11-A646-42
UCEC-D820B024-6B3B-4B5B-866E-F9A8139C270B-X039-S09-L113-B1-T1-P099	D820B024-6B3B-4B5B-866E-F9A8139C270B	TCGA-BG-A0MH-01A-41-A645-42	bfac45a6-fa01-4edb-9807-6898ea82e80e	TCGA-BG-A0MH-01A-41-A645-42
UCEC-D820B024-6B3B-4B5B-866E-F9A8139C270B-X039-S09-L114-B1-T2-P098	D820B024-6B3B-4B5B-866E-F9A8139C270B	TCGA-BG-A0MH-01A-41-A645-42	bfac45a6-fa01-4edb-9807-6898ea82e80e	TCGA-BG-A0MH-01A-41-A645-42
BRCA-D88D85E7-B4D4-4ACB-9815-996EE6B3650D-X011-S03-L005-B1-T1-P028	D88D85E7-B4D4-4ACB-9815-996EE6B3650D	TCGA-A2-A0YL-01A-12-A615-42	b205c89f-af62-4186-acad-ed23d243fa98	TCGA-A2-A0YL-01A-12-A615-42
BRCA-D88D85E7-B4D4-4ACB-9815-996EE6B3650D-X011-S03-L006-B1-T2-P029	D88D85E7-B4D4-4ACB-9815-996EE6B3650D	TCGA-A2-A0YL-01A-12-A615-42	b205c89f-af62-4186-acad-ed23d243fa98	TCGA-A2-A0YL-01A-12-A615-42
STAD-D8BEB0DD-C346-4C1D-8A5F-6E669453AE6D-X027-S09-L093-B1-T1-P067	D8BEB0DD-C346-4C1D-8A5F-6E669453AE6D	TCGA-BR-A4CS-01A-31-A644-42	2a790f24-3563-4a7e-b445-56b71c70e685	TCGA-BR-A4CS-01A-31-A644-42
STAD-D8BEB0DD-C346-4C1D-8A5F-6E669453AE6D-X027-S09-L094-B1-T2-PMRG	D8BEB0DD-C346-4C1D-8A5F-6E669453AE6D	TCGA-BR-A4CS-01A-31-A644-42	2a790f24-3563-4a7e-b445-56b71c70e685	TCGA-BR-A4CS-01A-31-A644-42
HNSC-D8E8DB95-B06F-43C5-90BD-303E4A0E1874-X031-S07-L059-B1-T1-P078	D8E8DB95-B06F-43C5-90BD-303E4A0E1874	TCGA-BA-A4IH-01A-31-A646-42	bd75d8ee-916b-4abc-bf33-bce6a4217076	TCGA-BA-A4IH-01A-31-A646-42
HNSC-D8E8DB95-B06F-43C5-90BD-303E4A0E1874-X031-S07-L060-B1-T2-P077	D8E8DB95-B06F-43C5-90BD-303E4A0E1874	TCGA-BA-A4IH-01A-31-A646-42	bd75d8ee-916b-4abc-bf33-bce6a4217076	TCGA-BA-A4IH-01A-31-A646-42
BRCA-DA8D04F8-C74F-4D50-B0B6-BBD15047FE72-X008-S02-L003-B1-T1-P018	DA8D04F8-C74F-4D50-B0B6-BBD15047FE72	TCGA-C8-A12U-01A-31-A615-42	97b5f490-1cd9-4833-b903-5f4c6e45670d	TCGA-C8-A12U-01A-31-A615-42
BRCA-DA8D04F8-C74F-4D50-B0B6-BBD15047FE72-X008-S02-L004-B1-T2-P020	DA8D04F8-C74F-4D50-B0B6-BBD15047FE72	TCGA-C8-A12U-01A-31-A615-42	97b5f490-1cd9-4833-b903-5f4c6e45670d	TCGA-C8-A12U-01A-31-A615-42
CESC-DADFADB7-86D6-4074-B19E-BB81F4D22A17-X004-S08-L055-B1-T1-P007	DADFADB7-86D6-4074-B19E-BB81F4D22A17	TCGA-EA-A3HT-01A-41-A602-42	3c5b2452-014b-495f-b86a-f522ed84bc3b	TCGA-EA-A3HT-01A-41-A602-42
CESC-DADFADB7-86D6-4074-B19E-BB81F4D22A17-X004-S08-L056-B1-T2-P007	DADFADB7-86D6-4074-B19E-BB81F4D22A17	TCGA-EA-A3HT-01A-41-A602-42	3c5b2452-014b-495f-b86a-f522ed84bc3b	TCGA-EA-A3HT-01A-41-A602-42
KIRP-DB49B30A-EECF-4F76-8E0B-3B0F612996F4-X006-S10-L050-B1-T1-P013	DB49B30A-EECF-4F76-8E0B-3B0F612996F4	TCGA-UZ-A9PV-01A-31-A616-42	5503f854-8eea-49b7-a196-bdc6c3c5815b	TCGA-UZ-A9PV-01A-31-A616-42
KIRP-DB49B30A-EECF-4F76-8E0B-3B0F612996F4-X006-S10-L051-B1-T2-P012	DB49B30A-EECF-4F76-8E0B-3B0F612996F4	TCGA-UZ-A9PV-01A-31-A616-42	5503f854-8eea-49b7-a196-bdc6c3c5815b	TCGA-UZ-A9PV-01A-31-A616-42
KIRP-DB8EEE5B-654A-4078-861D-67364F7F3881-X011-S10-L019-B1-T1-P026	DB8EEE5B-654A-4078-861D-67364F7F3881	TCGA-F9-A7Q0-01A-31-A617-42	366f39be-05ab-402b-9525-725e095de570	TCGA-F9-A7Q0-01A-31-A617-42
KIRP-DB8EEE5B-654A-4078-861D-67364F7F3881-X011-S10-L020-B1-T2-P030	DB8EEE5B-654A-4078-861D-67364F7F3881	TCGA-F9-A7Q0-01A-31-A617-42	366f39be-05ab-402b-9525-725e095de570	TCGA-F9-A7Q0-01A-31-A617-42
COAD-DC7564C4-1BB1-4FC9-B8BB-B557E69E35CC-X013-S11-L068-B1-T1-P030	DC7564C4-1BB1-4FC9-B8BB-B557E69E35CC	TCGA-DM-A28G-01A-31-A615-42	ffa7e03a-4a3c-41f0-937a-4fb862fd2194	TCGA-DM-A28G-01A-31-A615-42
COAD-DC7564C4-1BB1-4FC9-B8BB-B557E69E35CC-X013-S11-L069-B1-T2-P027	DC7564C4-1BB1-4FC9-B8BB-B557E69E35CC	TCGA-DM-A28G-01A-31-A615-42	ffa7e03a-4a3c-41f0-937a-4fb862fd2194	TCGA-DM-A28G-01A-31-A615-42
KIRP-DD265FAD-F2AB-4B2E-891B-9F33085DF9AF-X006-S01-L030-B1-T1-P009	DD265FAD-F2AB-4B2E-891B-9F33085DF9AF	TCGA-UZ-A9PJ-01A-31-A616-42	a904ce56-42e6-4e61-ab62-cdf8192afbb4	TCGA-UZ-A9PJ-01A-31-A616-42
KIRP-DD265FAD-F2AB-4B2E-891B-9F33085DF9AF-X006-S01-L031-B1-T2-P010	DD265FAD-F2AB-4B2E-891B-9F33085DF9AF	TCGA-UZ-A9PJ-01A-31-A616-42	a904ce56-42e6-4e61-ab62-cdf8192afbb4	TCGA-UZ-A9PJ-01A-31-A616-42
BRCA-DD69EDE9-142D-46E2-AA06-58D07D3230FB-X016-S08-L061-B1-T1-P035	DD69EDE9-142D-46E2-AA06-58D07D3230FB	TCGA-AO-A124-01A-31-A615-42	b094e8b2-8ece-4b36-8025-18073a8b873c	TCGA-AO-A124-01A-31-A615-42
BRCA-DD69EDE9-142D-46E2-AA06-58D07D3230FB-X016-S08-L062-B1-T2-P034	DD69EDE9-142D-46E2-AA06-58D07D3230FB	TCGA-AO-A124-01A-31-A615-42	b094e8b2-8ece-4b36-8025-18073a8b873c	TCGA-AO-A124-01A-31-A615-42
LIHC-DD6CCFE8-1ADB-44E7-BD44-72C3AD7FA6C5-X031-S08-L061-B1-T1-P075	DD6CCFE8-1ADB-44E7-BD44-72C3AD7FA6C5	TCGA-LG-A9QC-01A-31-A645-42	8c2783ef-aa41-44c9-be87-fa4c84108f1e	TCGA-LG-A9QC-01A-31-A645-42
LIHC-DD6CCFE8-1ADB-44E7-BD44-72C3AD7FA6C5-X031-S08-L062-B1-T2-P076	DD6CCFE8-1ADB-44E7-BD44-72C3AD7FA6C5	TCGA-LG-A9QC-01A-31-A645-42	8c2783ef-aa41-44c9-be87-fa4c84108f1e	TCGA-LG-A9QC-01A-31-A645-42
THCA-DDA40F94-13CA-4BE0-9DB1-D7F14AC9EACA-X030-S09-L041-B1-T1-P070	DDA40F94-13CA-4BE0-9DB1-D7F14AC9EACA	TCGA-BJ-A0Z5-01A-31-A645-42	0fe3b19a-f5e4-497e-92da-32ff6c77b066	TCGA-BJ-A0Z5-01A-31-A645-42
THCA-DDA40F94-13CA-4BE0-9DB1-D7F14AC9EACA-X030-S09-L042-B1-T2-P071	DDA40F94-13CA-4BE0-9DB1-D7F14AC9EACA	TCGA-BJ-A0Z5-01A-31-A645-42	0fe3b19a-f5e4-497e-92da-32ff6c77b066	TCGA-BJ-A0Z5-01A-31-A645-42
LUAD-DFDCD538-5828-437C-A2DA-E0FA86DF1577-X004-S01-L043-B1-T1-P001	DFDCD538-5828-437C-A2DA-E0FA86DF1577	TCGA-MP-A4SV-01A-22-A602-42	706420c4-8820-4b41-80d9-f3efd1d2a4f0	TCGA-MP-A4SV-01A-22-A602-42
LUAD-DFDCD538-5828-437C-A2DA-E0FA86DF1577-X004-S01-L044-B1-T2-P001	DFDCD538-5828-437C-A2DA-E0FA86DF1577	TCGA-MP-A4SV-01A-22-A602-42	706420c4-8820-4b41-80d9-f3efd1d2a4f0	TCGA-MP-A4SV-01A-22-A602-42
KIRP-DFEC4B50-8B95-4E6C-B78D-D68B890C66FE-X019-S09-L064-B1-T1-P039	DFEC4B50-8B95-4E6C-B78D-D68B890C66FE	TCGA-P4-A5EA-01A-22-A617-42	4af65061-a15f-48d5-b4c0-30003386bf2e	TCGA-P4-A5EA-01A-22-A617-42
KIRP-DFEC4B50-8B95-4E6C-B78D-D68B890C66FE-X019-S09-L065-B1-T2-P046	DFEC4B50-8B95-4E6C-B78D-D68B890C66FE	TCGA-P4-A5EA-01A-22-A617-42	4af65061-a15f-48d5-b4c0-30003386bf2e	TCGA-P4-A5EA-01A-22-A617-42
BRCA-DFFD80D2-34AB-4EE6-A7D4-06B557634CC4-X010-S07-L061-B1-T1-P017	DFFD80D2-34AB-4EE6-A7D4-06B557634CC4	TCGA-BH-A1EV-01A-41-A615-42	417dea5f-f68e-4dab-940e-43ae8c67e5e6	TCGA-BH-A1EV-01A-41-A615-42
BRCA-DFFD80D2-34AB-4EE6-A7D4-06B557634CC4-X010-S07-L062-B1-T2-P016	DFFD80D2-34AB-4EE6-A7D4-06B557634CC4	TCGA-BH-A1EV-01A-41-A615-42	417dea5f-f68e-4dab-940e-43ae8c67e5e6	TCGA-BH-A1EV-01A-41-A615-42
STAD-E07AAE91-7A4F-4FDC-9D67-4FA1D4E6DD89-X024-S05-L011-B1-T1-P061	E07AAE91-7A4F-4FDC-9D67-4FA1D4E6DD89	TCGA-D7-A6EZ-01A-31-A644-42	263b18e1-5722-4650-b16b-dac1961a3af8	TCGA-D7-A6EZ-01A-31-A644-42
STAD-E07AAE91-7A4F-4FDC-9D67-4FA1D4E6DD89-X024-S05-L012-B1-T2-P069	E07AAE91-7A4F-4FDC-9D67-4FA1D4E6DD89	TCGA-D7-A6EZ-01A-31-A644-42	263b18e1-5722-4650-b16b-dac1961a3af8	TCGA-D7-A6EZ-01A-31-A644-42
KIRC-E23C2DB7-95FC-4883-AE21-DC5573914B08-X018-S11-L044-B1-T1-P045	E23C2DB7-95FC-4883-AE21-DC5573914B08	TCGA-B8-A54F-01A-22-A617-42	540cbfa7-d17d-44f5-b67e-f2b9b03827cd	TCGA-B8-A54F-01A-22-A617-42
KIRC-E23C2DB7-95FC-4883-AE21-DC5573914B08-X018-S11-L045-B1-T2-P039	E23C2DB7-95FC-4883-AE21-DC5573914B08	TCGA-B8-A54F-01A-22-A617-42	540cbfa7-d17d-44f5-b67e-f2b9b03827cd	TCGA-B8-A54F-01A-22-A617-42
BRCA-E2534288-EFAE-4EF6-98A0-0A931BC20FF1-X017-S07-L013-B1-T1-P039	E2534288-EFAE-4EF6-98A0-0A931BC20FF1	TCGA-A2-A0ES-01A-31-A615-42	a2934508-3daf-49e2-b14f-ed9b7693f96f	TCGA-A2-A0ES-01A-31-A615-42
BRCA-E2534288-EFAE-4EF6-98A0-0A931BC20FF1-X017-S07-L014-B1-T2-P040	E2534288-EFAE-4EF6-98A0-0A931BC20FF1	TCGA-A2-A0ES-01A-31-A615-42	a2934508-3daf-49e2-b14f-ed9b7693f96f	TCGA-A2-A0ES-01A-31-A615-42
LUAD-E25DF7DA-5F44-4BA5-9352-C2012B2AC18B-X038-S11-L093-B1-T1-P095	E25DF7DA-5F44-4BA5-9352-C2012B2AC18B	TCGA-91-A4BC-01A-22-A646-42	ea0b9461-0d4d-4ade-a255-1b03dd85e30e	TCGA-91-A4BC-01A-22-A646-42
LUAD-E25DF7DA-5F44-4BA5-9352-C2012B2AC18B-X038-S11-L094-B1-T2-P094	E25DF7DA-5F44-4BA5-9352-C2012B2AC18B	TCGA-91-A4BC-01A-22-A646-42	ea0b9461-0d4d-4ade-a255-1b03dd85e30e	TCGA-91-A4BC-01A-22-A646-42
LIHC-E4EEC6CC-FBEB-4FEA-8D51-FB07391A9D4A-X033-S05-L102-B1-T1-P070	E4EEC6CC-FBEB-4FEA-8D51-FB07391A9D4A	TCGA-BC-A5W4-01A-31-A645-42	6bb5d506-8fca-43f3-90a6-03c915d7ede2	TCGA-BC-A5W4-01A-31-A645-42
LIHC-E4EEC6CC-FBEB-4FEA-8D51-FB07391A9D4A-X033-S05-L103-B1-T2-P071	E4EEC6CC-FBEB-4FEA-8D51-FB07391A9D4A	TCGA-BC-A5W4-01A-31-A645-42	6bb5d506-8fca-43f3-90a6-03c915d7ede2	TCGA-BC-A5W4-01A-31-A645-42
COAD-E51C5352-B7B3-4ADD-9762-EFF31721773F-X016-S05-L055-B1-T1-P038	E51C5352-B7B3-4ADD-9762-EFF31721773F	TCGA-AY-A54L-01A-31-A616-42	d8e9ea52-ff28-4626-baa3-71350fd53ddf	TCGA-AY-A54L-01A-31-A616-42
COAD-E51C5352-B7B3-4ADD-9762-EFF31721773F-X016-S05-L056-B1-T2-P036	E51C5352-B7B3-4ADD-9762-EFF31721773F	TCGA-AY-A54L-01A-31-A616-42	d8e9ea52-ff28-4626-baa3-71350fd53ddf	TCGA-AY-A54L-01A-31-A616-42
MESO-E63A7EB2-8F27-499E-B9BF-92A8400388D6-X039-S01-L097-B1-T1-PMRG	E63A7EB2-8F27-499E-B9BF-92A8400388D6	TCGA-LK-A4O6-01A-31-A646-42	d940e476-fb0a-4cc3-8ab5-691156e7c09b	TCGA-LK-A4O6-01A-31-A646-42
KIRP-E65C8B50-CC10-43D7-9739-6E8658F9D89B-X012-S01-L026-B1-T2-P022	E65C8B50-CC10-43D7-9739-6E8658F9D89B	TCGA-IA-A40X-01A-31-A616-42	0c151271-2cf9-43f4-9e9b-fe927de43131	TCGA-IA-A40X-01A-31-A616-42
KIRP-E65C8B50-CC10-43D7-9739-6E8658F9D89B-X012-S01-L025-B1-T1-PMRG	E65C8B50-CC10-43D7-9739-6E8658F9D89B	TCGA-IA-A40X-01A-31-A616-42	0c151271-2cf9-43f4-9e9b-fe927de43131	TCGA-IA-A40X-01A-31-A616-42
SKCM-E6A09E0C-BC0B-4F10-92FA-5B6826A4F336-X024-S11-L023-B1-T1-P060	E6A09E0C-BC0B-4F10-92FA-5B6826A4F336	TCGA-EB-A24C-01A-31-A644-42	2f1bbe96-49d9-417b-bc9c-a09992489340	TCGA-EB-A24C-01A-31-A644-42
SKCM-E6A09E0C-BC0B-4F10-92FA-5B6826A4F336-X024-S11-L024-B1-T2-P061	E6A09E0C-BC0B-4F10-92FA-5B6826A4F336	TCGA-EB-A24C-01A-31-A644-42	2f1bbe96-49d9-417b-bc9c-a09992489340	TCGA-EB-A24C-01A-31-A644-42
LUSC-E6A5E1D5-E23C-4C9E-A4E8-5A399AD0660E-X024-S06-L013-B1-T1-P068	E6A5E1D5-E23C-4C9E-A4E8-5A399AD0660E	TCGA-XC-AA0X-01A-11-A645-42	ddac166a-425a-4fce-8df8-f945a2eaa198	TCGA-XC-AA0X-01A-11-A645-42
LUSC-E6A5E1D5-E23C-4C9E-A4E8-5A399AD0660E-X024-S06-L014-B1-T2-P060	E6A5E1D5-E23C-4C9E-A4E8-5A399AD0660E	TCGA-XC-AA0X-01A-11-A645-42	ddac166a-425a-4fce-8df8-f945a2eaa198	TCGA-XC-AA0X-01A-11-A645-42
LUSC-E6E5C1B0-56E7-4EF7-A54C-CFFF60873272-X039-S07-L109-B1-T1-P102	E6E5C1B0-56E7-4EF7-A54C-CFFF60873272	TCGA-MF-A522-01A-31-A644-42	9f247eef-9c0a-4e7a-a2e8-2a84225ba307	TCGA-MF-A522-01A-31-A644-42
LUSC-E6E5C1B0-56E7-4EF7-A54C-CFFF60873272-X039-S07-L110-B1-T2-P098	E6E5C1B0-56E7-4EF7-A54C-CFFF60873272	TCGA-MF-A522-01A-31-A644-42	9f247eef-9c0a-4e7a-a2e8-2a84225ba307	TCGA-MF-A522-01A-31-A644-42
MESO-E74BDC00-E094-44E8-9F4A-EB4038306740-X036-S10-L043-B1-T1-P096	E74BDC00-E094-44E8-9F4A-EB4038306740	TCGA-3U-A98I-01A-31-A645-42	c5ad9aef-27c6-4101-befb-6227cd1266ba	TCGA-3U-A98I-01A-31-A645-42
